start_date,end_date,accrued_pl,max_capital,trade_records,buy_condition
2021-02-10,2022-12-30,2200.999999999993,38700.0,"[{'type': 'open', 'date': Timestamp('2021-02-10 00:00:00'), 'underlying': 332.73, 'strike': 322.0}, {'type': 'close', 'date': Timestamp('2021-02-19 00:00:00'), 'underlying': 331.04, 'strike': 322.0, 'pl': 171.0, 'assigned': False}, {'type': 'open', 'date': Timestamp('2021-03-12 00:00:00'), 'underlying': 315.47, 'strike': 304.0}, {'type': 'close', 'date': Timestamp('2021-03-19 00:00:00'), 'underlying': 313.48, 'strike': 304.0, 'pl': 163.0, 'assigned': False}, {'type': 'open', 'date': Timestamp('2021-04-12 00:00:00'), 'underlying': 336.68, 'strike': 326.0}, {'type': 'close', 'date': Timestamp('2021-04-23 00:00:00'), 'underlying': 339.44, 'strike': 326.0, 'pl': 143.0, 'assigned': False}, {'type': 'open', 'date': Timestamp('2021-05-12 00:00:00'), 'underlying': 316.93, 'strike': 303.0}, {'type': 'close', 'date': Timestamp('2021-05-19 00:00:00'), 'underlying': 322.74, 'strike': 303.0, 'pl': 139.0, 'assigned': False}, {'type': 'open', 'date': Timestamp('2021-06-11 00:00:00'), 'underlying': 341.19, 'strike': 335.0}, {'type': 'close', 'date': Timestamp('2021-06-18 00:00:00'), 'underlying': 342.53, 'strike': 335.0, 'pl': 86.0, 'assigned': False}, {'type': 'open', 'date': Timestamp('2021-07-12 00:00:00'), 'underlying': 362.42, 'strike': 355.0}, {'type': 'close', 'date': Timestamp('2021-07-19 00:00:00'), 'underlying': 354.7, 'strike': 355.0, 'pl': 65.99999999999886, 'assigned': True}, {'type': 'open', 'date': Timestamp('2021-08-11 00:00:00'), 'underlying': 366.23, 'strike': 360.0}, {'type': 'close', 'date': Timestamp('2021-08-18 00:00:00'), 'underlying': 362.19, 'strike': 360.0, 'pl': 87.0, 'assigned': False}, {'type': 'open', 'date': Timestamp('2021-09-10 00:00:00'), 'underlying': 376.5, 'strike': 367.0}, {'type': 'close', 'date': Timestamp('2021-09-17 00:00:00'), 'underlying': 373.86, 'strike': 367.0, 'pl': 140.0, 'assigned': False}, {'type': 'open', 'date': Timestamp('2021-10-11 00:00:00'), 'underlying': 358.39, 'strike': 349.0}, {'type': 'close', 'date': Timestamp('2021-10-18 00:00:00'), 'underlying': 372.65, 'strike': 349.0, 'pl': 105.0, 'assigned': False}, {'type': 'open', 'date': Timestamp('2021-11-10 00:00:00'), 'underlying': 389.52, 'strike': 380.0}, {'type': 'close', 'date': Timestamp('2021-11-17 00:00:00'), 'underlying': 397.66, 'strike': 380.0, 'pl': 129.0, 'assigned': False}, {'type': 'open', 'date': Timestamp('2021-12-10 00:00:00'), 'underlying': 397.99, 'strike': 387.0}, {'type': 'close', 'date': Timestamp('2021-12-17 00:00:00'), 'underlying': 384.96, 'strike': 387.0, 'pl': -54.000000000002046, 'assigned': True}, {'type': 'open', 'date': Timestamp('2022-01-10 00:00:00'), 'underlying': 380.34, 'strike': 369.0}, {'type': 'close', 'date': Timestamp('2022-01-18 00:00:00'), 'underlying': 370.87, 'strike': 369.0, 'pl': 182.99999999999997, 'assigned': False}, {'type': 'open', 'date': Timestamp('2022-02-09 00:00:00'), 'underlying': 366.67, 'strike': 355.0}, {'type': 'close', 'date': Timestamp('2022-02-16 00:00:00'), 'underlying': 356.03, 'strike': 355.0, 'pl': 184.0, 'assigned': False}, {'type': 'open', 'date': Timestamp('2022-03-11 00:00:00'), 'underlying': 324.38, 'strike': 310.0}, {'type': 'close', 'date': Timestamp('2022-03-18 00:00:00'), 'underlying': 351.37, 'strike': 310.0, 'pl': 222.00000000000003, 'assigned': False}, {'type': 'open', 'date': Timestamp('2022-04-11 00:00:00'), 'underlying': 340.98, 'strike': 329.0}, {'type': 'close', 'date': Timestamp('2022-04-18 00:00:00'), 'underlying': 338.93, 'strike': 329.0, 'pl': 105.0, 'assigned': False}, {'type': 'open', 'date': Timestamp('2022-05-12 00:00:00'), 'underlying': 291.21, 'strike': 275.0}, {'type': 'close', 'date': Timestamp('2022-05-20 00:00:00'), 'underlying': 288.59, 'strike': 275.0, 'pl': 247.00000000000003, 'assigned': False}, {'type': 'open', 'date': Timestamp('2022-06-13 00:00:00'), 'underlying': 275.49, 'strike': 260.0}, {'type': 'close', 'date': Timestamp('2022-06-21 00:00:00'), 'underlying': 281.16, 'strike': 260.0, 'pl': 231.0, 'assigned': False}, {'type': 'open', 'date': Timestamp('2022-07-13 00:00:00'), 'underlying': 285.67, 'strike': 275.0}, {'type': 'close', 'date': Timestamp('2022-07-20 00:00:00'), 'underlying': 302.99, 'strike': 275.0, 'pl': 142.0, 'assigned': False}, {'type': 'open', 'date': Timestamp('2022-08-12 00:00:00'), 'underlying': 330.5, 'strike': 322.0}, {'type': 'close', 'date': Timestamp('2022-08-19 00:00:00'), 'underlying': 322.9, 'strike': 322.0, 'pl': 122.0, 'assigned': False}, {'type': 'open', 'date': Timestamp('2022-09-12 00:00:00'), 'underlying': 310.71, 'strike': 300.0}, {'type': 'close', 'date': Timestamp('2022-09-19 00:00:00'), 'underlying': 291.09, 'strike': 300.0, 'pl': -718.0000000000025, 'assigned': True}, {'type': 'open', 'date': Timestamp('2022-10-12 00:00:00'), 'underlying': 262.75, 'strike': 251.0}, {'type': 'close', 'date': Timestamp('2022-10-19 00:00:00'), 'underlying': 270.59, 'strike': 251.0, 'pl': 176.0, 'assigned': False}, {'type': 'open', 'date': Timestamp('2022-11-11 00:00:00'), 'underlying': 288.0, 'strike': 279.0}, {'type': 'close', 'date': Timestamp('2022-11-18 00:00:00'), 'underlying': 284.85, 'strike': 279.0, 'pl': 148.0, 'assigned': False}, {'type': 'open', 'date': Timestamp('2022-12-12 00:00:00'), 'underlying': 285.61, 'strike': 272.0}, {'type': 'close', 'date': Timestamp('2022-12-19 00:00:00'), 'underlying': 269.89, 'strike': 272.0, 'pl': -16.000000000001364, 'assigned': True}]","{'delta': 0.2, 'dte': 7}"
2021-02-17,2022-12-30,-1587.0000000000014,39000.0,"[{'type': 'open', 'date': Timestamp('2021-02-17 00:00:00'), 'underlying': 333.97, 'strike': 323.0}, {'type': 'close', 'date': Timestamp('2021-02-26 00:00:00'), 'underlying': 314.51, 'strike': 323.0, 'pl': -686.0000000000009, 'assigned': True}, {'type': 'open', 'date': Timestamp('2021-03-19 00:00:00'), 'underlying': 313.48, 'strike': 302.0}, {'type': 'close', 'date': Timestamp('2021-03-26 00:00:00'), 'underlying': 315.97, 'strike': 302.0, 'pl': 140.0, 'assigned': False}, {'type': 'open', 'date': Timestamp('2021-04-19 00:00:00'), 'underlying': 338.89, 'strike': 332.0}, {'type': 'close', 'date': Timestamp('2021-04-23 00:00:00'), 'underlying': 339.44, 'strike': 332.0, 'pl': 105.0, 'assigned': False}, {'type': 'open', 'date': Timestamp('2021-05-19 00:00:00'), 'underlying': 322.74, 'strike': 313.0}, {'type': 'close', 'date': Timestamp('2021-05-26 00:00:00'), 'underlying': 334.07, 'strike': 313.0, 'pl': 183.0, 'assigned': False}, {'type': 'open', 'date': Timestamp('2021-06-18 00:00:00'), 'underlying': 342.53, 'strike': 333.0}, {'type': 'close', 'date': Timestamp('2021-06-25 00:00:00'), 'underlying': 349.48, 'strike': 333.0, 'pl': 104.0, 'assigned': False}, {'type': 'open', 'date': Timestamp('2021-07-19 00:00:00'), 'underlying': 354.7, 'strike': 345.0}, {'type': 'close', 'date': Timestamp('2021-07-26 00:00:00'), 'underlying': 368.47, 'strike': 345.0, 'pl': 177.0, 'assigned': False}, {'type': 'open', 'date': Timestamp('2021-08-18 00:00:00'), 'underlying': 362.19, 'strike': 352.0}, {'type': 'close', 'date': Timestamp('2021-08-25 00:00:00'), 'underlying': 374.59, 'strike': 352.0, 'pl': 126.0, 'assigned': False}, {'type': 'open', 'date': Timestamp('2021-09-17 00:00:00'), 'underlying': 373.86, 'strike': 364.0}, {'type': 'close', 'date': Timestamp('2021-09-24 00:00:00'), 'underlying': 373.3, 'strike': 364.0, 'pl': 139.0, 'assigned': False}, {'type': 'open', 'date': Timestamp('2021-10-18 00:00:00'), 'underlying': 372.65, 'strike': 366.0}, {'type': 'close', 'date': Timestamp('2021-10-25 00:00:00'), 'underlying': 377.94, 'strike': 366.0, 'pl': 101.0, 'assigned': False}, {'type': 'open', 'date': Timestamp('2021-11-17 00:00:00'), 'underlying': 397.66, 'strike': 390.0}, {'type': 'close', 'date': Timestamp('2021-11-24 00:00:00'), 'underlying': 398.88, 'strike': 390.0, 'pl': 113.99999999999999, 'assigned': False}, {'type': 'open', 'date': Timestamp('2021-12-17 00:00:00'), 'underlying': 384.96, 'strike': 373.0}, {'type': 'close', 'date': Timestamp('2021-12-23 00:00:00'), 'underlying': 396.99, 'strike': 373.0, 'pl': 181.0, 'assigned': False}, {'type': 'open', 'date': Timestamp('2022-01-17 00:00:00'), 'underlying': 380.01, 'strike': 368.0}, {'type': 'close', 'date': Timestamp('2022-01-24 00:00:00'), 'underlying': 353.6, 'strike': 368.0, 'pl': -1253.9999999999977, 'assigned': True}, {'type': 'open', 'date': Timestamp('2022-02-16 00:00:00'), 'underlying': 356.03, 'strike': 345.0}, {'type': 'close', 'date': Timestamp('2022-02-23 00:00:00'), 'underlying': 329.4, 'strike': 345.0, 'pl': -1392.0000000000023, 'assigned': True}, {'type': 'open', 'date': Timestamp('2022-03-18 00:00:00'), 'underlying': 351.37, 'strike': 339.0}, {'type': 'close', 'date': Timestamp('2022-03-25 00:00:00'), 'underlying': 359.28, 'strike': 339.0, 'pl': 168.0, 'assigned': False}, {'type': 'open', 'date': Timestamp('2022-04-18 00:00:00'), 'underlying': 338.93, 'strike': 328.0}, {'type': 'close', 'date': Timestamp('2022-04-25 00:00:00'), 'underlying': 329.58, 'strike': 328.0, 'pl': 180.0, 'assigned': False}, {'type': 'open', 'date': Timestamp('2022-05-18 00:00:00'), 'underlying': 291.1, 'strike': 278.0}, {'type': 'close', 'date': Timestamp('2022-05-25 00:00:00'), 'underlying': 291.3, 'strike': 278.0, 'pl': 205.00000000000003, 'assigned': False}, {'type': 'open', 'date': Timestamp('2022-06-20 00:00:00'), 'underlying': 274.69, 'strike': 262.0}, {'type': 'close', 'date': Timestamp('2022-06-27 00:00:00'), 'underlying': 292.5, 'strike': 262.0, 'pl': 187.0, 'assigned': False}, {'type': 'open', 'date': Timestamp('2022-07-20 00:00:00'), 'underlying': 302.99, 'strike': 292.0}, {'type': 'close', 'date': Timestamp('2022-07-27 00:00:00'), 'underlying': 306.81, 'strike': 292.0, 'pl': 169.0, 'assigned': False}, {'type': 'open', 'date': Timestamp('2022-08-19 00:00:00'), 'underlying': 322.9, 'strike': 314.0}, {'type': 'close', 'date': Timestamp('2022-08-26 00:00:00'), 'underlying': 307.44, 'strike': 314.0, 'pl': -519.0000000000002, 'assigned': True}, {'type': 'open', 'date': Timestamp('2022-09-19 00:00:00'), 'underlying': 291.09, 'strike': 280.0}, {'type': 'close', 'date': Timestamp('2022-09-26 00:00:00'), 'underlying': 274.19, 'strike': 280.0, 'pl': -406.0000000000002, 'assigned': True}, {'type': 'open', 'date': Timestamp('2022-10-19 00:00:00'), 'underlying': 270.59, 'strike': 260.0}, {'type': 'close', 'date': Timestamp('2022-10-26 00:00:00'), 'underlying': 277.91, 'strike': 260.0, 'pl': 171.0, 'assigned': False}, {'type': 'open', 'date': Timestamp('2022-11-18 00:00:00'), 'underlying': 284.85, 'strike': 277.5}, {'type': 'close', 'date': Timestamp('2022-11-25 00:00:00'), 'underlying': 286.92, 'strike': 277.5, 'pl': 100.0, 'assigned': False}, {'type': 'open', 'date': Timestamp('2022-12-19 00:00:00'), 'underlying': 269.89, 'strike': 263.0}, {'type': 'close', 'date': Timestamp('2022-12-27 00:00:00'), 'underlying': 263.52, 'strike': 263.0, 'pl': 120.0, 'assigned': False}]","{'delta': 0.2, 'dte': 7}"
2021-02-24,2022-12-30,1841.0000000000075,39600.0,"[{'type': 'open', 'date': Timestamp('2021-02-24 00:00:00'), 'underlying': 324.09, 'strike': 312.0}, {'type': 'close', 'date': Timestamp('2021-03-05 00:00:00'), 'underlying': 308.79, 'strike': 312.0, 'pl': -138.99999999999795, 'assigned': True}, {'type': 'open', 'date': Timestamp('2021-03-26 00:00:00'), 'underlying': 315.97, 'strike': 307.5}, {'type': 'close', 'date': Timestamp('2021-04-01 00:00:00'), 'underlying': 324.55, 'strike': 307.5, 'pl': 129.0, 'assigned': False}, {'type': 'open', 'date': Timestamp('2021-04-26 00:00:00'), 'underlying': 341.65, 'strike': 334.0}, {'type': 'close', 'date': Timestamp('2021-04-30 00:00:00'), 'underlying': 337.78, 'strike': 334.0, 'pl': 107.0, 'assigned': False}, {'type': 'open', 'date': Timestamp('2021-05-26 00:00:00'), 'underlying': 334.07, 'strike': 327.0}, {'type': 'close', 'date': Timestamp('2021-06-02 00:00:00'), 'underlying': 333.44, 'strike': 327.0, 'pl': 85.0, 'assigned': False}, {'type': 'open', 'date': Timestamp('2021-06-25 00:00:00'), 'underlying': 349.48, 'strike': 343.0}, {'type': 'close', 'date': Timestamp('2021-07-02 00:00:00'), 'underlying': 358.62, 'strike': 343.0, 'pl': 86.0, 'assigned': False}, {'type': 'open', 'date': Timestamp('2021-07-26 00:00:00'), 'underlying': 368.47, 'strike': 362.0}, {'type': 'close', 'date': Timestamp('2021-08-02 00:00:00'), 'underlying': 364.5, 'strike': 362.0, 'pl': 102.0, 'assigned': False}, {'type': 'open', 'date': Timestamp('2021-08-25 00:00:00'), 'underlying': 374.59, 'strike': 368.0}, {'type': 'close', 'date': Timestamp('2021-09-01 00:00:00'), 'underlying': 380.58, 'strike': 368.0, 'pl': 82.0, 'assigned': False}, {'type': 'open', 'date': Timestamp('2021-09-24 00:00:00'), 'underlying': 373.3, 'strike': 365.0}, {'type': 'close', 'date': Timestamp('2021-10-01 00:00:00'), 'underlying': 360.06, 'strike': 365.0, 'pl': -392.9999999999998, 'assigned': True}, {'type': 'open', 'date': Timestamp('2021-10-25 00:00:00'), 'underlying': 377.94, 'strike': 371.0}, {'type': 'close', 'date': Timestamp('2021-11-01 00:00:00'), 'underlying': 387.37, 'strike': 371.0, 'pl': 102.0, 'assigned': False}, {'type': 'open', 'date': Timestamp('2021-11-24 00:00:00'), 'underlying': 398.88, 'strike': 390.0}, {'type': 'close', 'date': Timestamp('2021-12-01 00:00:00'), 'underlying': 387.0, 'strike': 390.0, 'pl': -187.0, 'assigned': True}, {'type': 'open', 'date': Timestamp('2021-12-27 00:00:00'), 'underlying': 403.41, 'strike': 396.0}, {'type': 'close', 'date': Timestamp('2022-01-03 00:00:00'), 'underlying': 401.74, 'strike': 396.0, 'pl': 111.99999999999999, 'assigned': False}, {'type': 'open', 'date': Timestamp('2022-01-26 00:00:00'), 'underlying': 344.74, 'strike': 326.0}, {'type': 'close', 'date': Timestamp('2022-02-02 00:00:00'), 'underlying': 368.47, 'strike': 326.0, 'pl': 354.0, 'assigned': False}, {'type': 'open', 'date': Timestamp('2022-02-25 00:00:00'), 'underlying': 345.84, 'strike': 332.0}, {'type': 'close', 'date': Timestamp('2022-03-04 00:00:00'), 'underlying': 337.31, 'strike': 332.0, 'pl': 192.0, 'assigned': False}, {'type': 'open', 'date': Timestamp('2022-03-28 00:00:00'), 'underlying': 364.95, 'strike': 355.0}, {'type': 'close', 'date': Timestamp('2022-04-04 00:00:00'), 'underlying': 369.22, 'strike': 355.0, 'pl': 154.0, 'assigned': False}, {'type': 'open', 'date': Timestamp('2022-04-27 00:00:00'), 'underlying': 316.71, 'strike': 300.0}, {'type': 'close', 'date': Timestamp('2022-05-04 00:00:00'), 'underlying': 329.75, 'strike': 300.0, 'pl': 227.0, 'assigned': False}, {'type': 'open', 'date': Timestamp('2022-05-27 00:00:00'), 'underlying': 309.18, 'strike': 299.0}, {'type': 'close', 'date': Timestamp('2022-06-03 00:00:00'), 'underlying': 306.03, 'strike': 299.0, 'pl': 164.0, 'assigned': False}, {'type': 'open', 'date': Timestamp('2022-06-27 00:00:00'), 'underlying': 292.5, 'strike': 281.0}, {'type': 'close', 'date': Timestamp('2022-07-05 00:00:00'), 'underlying': 287.05, 'strike': 281.0, 'pl': 153.0, 'assigned': False}, {'type': 'open', 'date': Timestamp('2022-07-27 00:00:00'), 'underlying': 306.81, 'strike': 295.0}, {'type': 'close', 'date': Timestamp('2022-08-03 00:00:00'), 'underlying': 322.83, 'strike': 295.0, 'pl': 141.0, 'assigned': False}, {'type': 'open', 'date': Timestamp('2022-08-26 00:00:00'), 'underlying': 307.44, 'strike': 296.0}, {'type': 'close', 'date': Timestamp('2022-09-02 00:00:00'), 'underlying': 295.22, 'strike': 296.0, 'pl': 70.00000000000273, 'assigned': True}, {'type': 'open', 'date': Timestamp('2022-09-26 00:00:00'), 'underlying': 274.19, 'strike': 262.0}, {'type': 'close', 'date': Timestamp('2022-10-03 00:00:00'), 'underlying': 273.56, 'strike': 262.0, 'pl': 144.0, 'assigned': False}, {'type': 'open', 'date': Timestamp('2022-10-26 00:00:00'), 'underlying': 277.91, 'strike': 267.0}, {'type': 'close', 'date': Timestamp('2022-11-02 00:00:00'), 'underlying': 265.66, 'strike': 267.0, 'pl': 29.0000000000025, 'assigned': True}, {'type': 'open', 'date': Timestamp('2022-11-25 00:00:00'), 'underlying': 286.92, 'strike': 279.0}, {'type': 'close', 'date': Timestamp('2022-12-02 00:00:00'), 'underlying': 292.61, 'strike': 279.0, 'pl': 127.0, 'assigned': False}, {'type': 'open', 'date': Timestamp('2022-12-26 00:00:00'), 'underlying': 267.36, 'strike': 259.0}]","{'delta': 0.2, 'dte': 7}"
2021-03-03,2022-12-30,1502.9999999999984,39000.0,"[{'type': 'open', 'date': Timestamp('2021-03-03 00:00:00'), 'underlying': 309.21, 'strike': 294.0}, {'type': 'close', 'date': Timestamp('2021-03-12 00:00:00'), 'underlying': 315.47, 'strike': 294.0, 'pl': 218.00000000000003, 'assigned': False}, {'type': 'open', 'date': Timestamp('2021-04-05 00:00:00'), 'underlying': 331.09, 'strike': 324.0}, {'type': 'close', 'date': Timestamp('2021-04-09 00:00:00'), 'underlying': 337.12, 'strike': 324.0, 'pl': 92.0, 'assigned': False}, {'type': 'open', 'date': Timestamp('2021-05-05 00:00:00'), 'underlying': 329.01, 'strike': 320.0}, {'type': 'close', 'date': Timestamp('2021-05-12 00:00:00'), 'underlying': 316.93, 'strike': 320.0, 'pl': -172.99999999999932, 'assigned': True}, {'type': 'open', 'date': Timestamp('2021-06-04 00:00:00'), 'underlying': 335.7, 'strike': 329.0}, {'type': 'close', 'date': Timestamp('2021-06-11 00:00:00'), 'underlying': 341.19, 'strike': 329.0, 'pl': 88.0, 'assigned': False}, {'type': 'open', 'date': Timestamp('2021-07-06 00:00:00'), 'underlying': 360.13, 'strike': 354.0}, {'type': 'close', 'date': Timestamp('2021-07-12 00:00:00'), 'underlying': 362.42, 'strike': 354.0, 'pl': 83.0, 'assigned': False}, {'type': 'open', 'date': Timestamp('2021-08-05 00:00:00'), 'underlying': 369.74, 'strike': 364.0}, {'type': 'close', 'date': Timestamp('2021-08-11 00:00:00'), 'underlying': 366.23, 'strike': 364.0, 'pl': 80.0, 'assigned': False}, {'type': 'open', 'date': Timestamp('2021-09-07 00:00:00'), 'underlying': 382.11, 'strike': 376.0}, {'type': 'close', 'date': Timestamp('2021-09-13 00:00:00'), 'underlying': 376.36, 'strike': 376.0, 'pl': 70.0, 'assigned': False}, {'type': 'open', 'date': Timestamp('2021-10-07 00:00:00'), 'underlying': 362.88, 'strike': 352.0}, {'type': 'close', 'date': Timestamp('2021-10-15 00:00:00'), 'underlying': 368.99, 'strike': 352.0, 'pl': 135.0, 'assigned': False}, {'type': 'open', 'date': Timestamp('2021-11-08 00:00:00'), 'underlying': 398.03, 'strike': 390.0}, {'type': 'close', 'date': Timestamp('2021-11-15 00:00:00'), 'underlying': 394.69, 'strike': 390.0, 'pl': 96.0, 'assigned': False}, {'type': 'open', 'date': Timestamp('2021-12-08 00:00:00'), 'underlying': 399.64, 'strike': 389.0}, {'type': 'close', 'date': Timestamp('2021-12-15 00:00:00'), 'underlying': 396.88, 'strike': 389.0, 'pl': 166.0, 'assigned': False}, {'type': 'open', 'date': Timestamp('2022-01-07 00:00:00'), 'underlying': 379.79, 'strike': 368.0}, {'type': 'close', 'date': Timestamp('2022-01-14 00:00:00'), 'underlying': 380.11, 'strike': 368.0, 'pl': 132.0, 'assigned': False}, {'type': 'open', 'date': Timestamp('2022-02-07 00:00:00'), 'underlying': 355.23, 'strike': 343.0}, {'type': 'close', 'date': Timestamp('2022-02-14 00:00:00'), 'underlying': 347.63, 'strike': 343.0, 'pl': 184.0, 'assigned': False}, {'type': 'open', 'date': Timestamp('2022-03-09 00:00:00'), 'underlying': 335.01, 'strike': 319.0}, {'type': 'close', 'date': Timestamp('2022-03-16 00:00:00'), 'underlying': 340.42, 'strike': 319.0, 'pl': 219.00000000000003, 'assigned': False}, {'type': 'open', 'date': Timestamp('2022-04-08 00:00:00'), 'underlying': 349.11, 'strike': 338.0}, {'type': 'close', 'date': Timestamp('2022-04-14 00:00:00'), 'underlying': 338.49, 'strike': 338.0, 'pl': 124.0, 'assigned': False}, {'type': 'open', 'date': Timestamp('2022-05-09 00:00:00'), 'underlying': 297.24, 'strike': 282.0}, {'type': 'close', 'date': Timestamp('2022-05-16 00:00:00'), 'underlying': 298.53, 'strike': 282.0, 'pl': 183.0, 'assigned': False}, {'type': 'open', 'date': Timestamp('2022-06-08 00:00:00'), 'underlying': 307.71, 'strike': 296.0}, {'type': 'close', 'date': Timestamp('2022-06-15 00:00:00'), 'underlying': 282.9, 'strike': 296.0, 'pl': -1148.0000000000023, 'assigned': True}, {'type': 'open', 'date': Timestamp('2022-07-08 00:00:00'), 'underlying': 295.39, 'strike': 286.0}, {'type': 'close', 'date': Timestamp('2022-07-15 00:00:00'), 'underlying': 291.83, 'strike': 286.0, 'pl': 144.0, 'assigned': False}, {'type': 'open', 'date': Timestamp('2022-08-08 00:00:00'), 'underlying': 320.72, 'strike': 311.0}, {'type': 'close', 'date': Timestamp('2022-08-15 00:00:00'), 'underlying': 333.09, 'strike': 311.0, 'pl': 151.0, 'assigned': False}, {'type': 'open', 'date': Timestamp('2022-09-07 00:00:00'), 'underlying': 298.98, 'strike': 288.0}, {'type': 'close', 'date': Timestamp('2022-09-14 00:00:00'), 'underlying': 296.02, 'strike': 288.0, 'pl': 156.0, 'assigned': False}, {'type': 'open', 'date': Timestamp('2022-10-07 00:00:00'), 'underlying': 269.04, 'strike': 258.0}, {'type': 'close', 'date': Timestamp('2022-10-14 00:00:00'), 'underlying': 260.65, 'strike': 258.0, 'pl': 192.0, 'assigned': False}, {'type': 'open', 'date': Timestamp('2022-11-07 00:00:00'), 'underlying': 267.58, 'strike': 257.0}, {'type': 'close', 'date': Timestamp('2022-11-14 00:00:00'), 'underlying': 285.35, 'strike': 257.0, 'pl': 138.0, 'assigned': False}, {'type': 'open', 'date': Timestamp('2022-12-07 00:00:00'), 'underlying': 280.42, 'strike': 269.0}, {'type': 'close', 'date': Timestamp('2022-12-14 00:00:00'), 'underlying': 286.46, 'strike': 269.0, 'pl': 173.0, 'assigned': False}]","{'delta': 0.2, 'dte': 7}"
